timestamp,Q_h(kWh),T_op(°C),T_ext(°C),ΦH_em_eff(kW),θH_em_flow(°C),θH_em_ret(°C),V_H_em_eff(m3/h),θH_em_flw_min_req(°C),θH_nod_out(°C),θH_cr_flw(°C),θH_cr_ret(°C),V_H_cr(m3/h),θH_dis_flw(°C),θH_dis_ret(°C),βH_em(-),Q_w_dis_i_ls(kWh),Q_w_dis_i_aux(kWh),Q_w_dis_i_ls_rbl_H(kWh),QH_dis_i_req(kWh),QH_dis_i_in(kWh),V_H_dis(m3/h),max_output_g1(kWh),QH_gen_out(kWh),θX_gen_cr_flw(°C),θX_gen_cr_ret(°C),V_H_gen(m3/h),efficiency_gen(%),EHW_gen_in(kWh),EHW_gen_aux(kWh),QW_gen_i_ls_rbl_H(kWh),QW_gen_out(kWh),QHW_gen_out(kWh),EH_gen_in(kWh),EWH_gen_in(kWh)
2009-03-19 01:00:00,4.05170753807669,17.0,-1.08,4.5018972645296556,54.75638452694269,43.501641365618546,0.3448275862068966,56.75638452694269,39.167692307692306,39.167692307692306,43.501641365618546,0.0,54.75638452694269,43.501641365618546,0.5627371580662069,1.5421926214214696,0.024,1.3879733592793226,4.5018972645296556,4.632116526671803,0.3548018684269531,27.0,4.632116526671803,54.75638452694269,51.32518709977839,1.1637931034482758,95.0,4.8759121333387405,0.0,0.09751824266677503,0.0,4.632116526671803,4.8759121333387405,0.0
2009-03-19 02:00:00,4.29007520676297,17.0,-1.83,4.766750229736633,56.53180761593683,44.61493204159524,0.3448275862068966,58.53180761593683,39.65807692307692,39.65807692307692,44.61493204159524,0.0,56.53180761593683,44.61493204159524,0.5958437787170792,1.6115217517807696,0.024,1.4503695766026925,4.766750229736633,4.90390240491471,0.3547491997235112,27.0,4.90390240491471,56.53180761593683,52.899287316000006,1.1637931034482758,95.0,5.162002531489168,0.0,0.10324005062978331,0.0,4.90390240491471,5.162002531489168,0.0
2009-03-19 03:00:00,4.507219273545426,17.0,-2.17,5.008021415050473,58.13309429531246,45.61304075768628,0.3448275862068966,60.13309429531246,39.880384615384614,39.880384615384614,45.61304075768628,0.0,58.13309429531246,45.61304075768628,0.6260026768813092,1.6739072412719698,0.024,1.5065165171447727,5.008021415050473,5.15141213917767,0.35470076229529035,27.0,5.15141213917767,58.13309429531246,54.31723345147715,1.1637931034482758,95.0,5.422539093871231,0.0,0.10845078187742452,0.0,5.15141213917767,5.422539093871231,0.0
2009-03-19 04:00:00,4.718020247340425,17.0,-2.44,5.242244719267139,59.673845236658266,46.568233438490424,0.3448275862068966,61.673845236658266,40.05692307692308,40.05692307692308,46.568233438490424,0.0,59.673845236658266,46.568233438490424,0.6552805899083923,1.7338098882035686,0.024,1.5604288993832116,5.242244719267139,5.391625708087496,0.35465366044772767,27.0,5.391625708087496,59.673845236658266,55.68004841585272,1.163793103448276,95.0,5.675395482197364,0.0,0.11350790964394726,0.0,5.391625708087496,5.675395482197364,0.0
2009-03-19 05:00:00,14.389120712086,20.0,-3.41,15.987911902317776,125.15340001041145,85.18362025461701,0.3448275862068966,127.15340001041145,40.691153846153846,40.691153846153846,85.18362025461701,0.0,125.15340001041145,85.18362025461701,1.998488987789722,4.088088486360683,0.024,3.679279637724615,15.987911902317776,16.372720750953842,0.35312715073020334,27.0,16.372720750953842,125.15340001041145,113.0254587134086,1.1637931034482758,95.0,17.234442895740887,0.0,0.34468885791481796,0.0,16.372720750953842,17.234442895740887,0.0
2009-03-19 06:00:00,12.886196719001465,20.0,-3.81,14.317996354446072,116.13690950546045,80.34191861934526,0.3448275862068966,118.13690950546045,40.9526923076923,40.9526923076923,80.34191861934526,0.0,116.13690950546045,80.34191861934526,1.789749544305759,3.755491874995337,0.024,3.379942687495803,14.317996354446072,14.669545541945606,0.35329412403506244,27.0,14.669545541945606,116.13690950546045,105.27057947438963,1.163793103448276,95.0,15.441626886258533,0.0,0.30883253772517066,0.0,14.669545541945606,15.441626886258533,0.0
2009-03-19 07:00:00,12.890365930600755,20.0,-3.99,14.322628811778616,116.16217138870454,80.35559935925801,0.3448275862068966,118.16217138870454,41.07038461538462,41.07038461538462,80.35559935925801,0.0,116.16217138870454,80.35559935925801,1.790328601472327,3.7564264979511006,0.024,3.380783848155991,14.322628811778616,14.674271461573726,0.35329363582179185,27.0,14.674271461573726,116.16217138870454,105.2923406764277,1.163793103448276,95.0,15.446601538498658,0.0,0.308932030769973,0.0,14.674271461573726,15.446601538498658,0.0
2009-03-19 08:00:00,12.586019973433936,19.999999999999996,-1.78,13.984466637148818,114.31423620954352,79.35306961667148,0.3448275862068966,116.31423620954352,39.62538461538462,39.62538461538462,79.35306961667148,0.0,114.31423620954352,79.35306961667148,1.7480583296436023,3.68801533982916,0.024,3.319213805846244,13.984466637148818,14.329268171131732,0.3533296681073904,27.0,14.329268171131732,114.31423620954352,103.69996349018669,1.1637931034482758,95.0,15.083440180138666,0.0,0.30166880360277376,0.0,14.329268171131732,15.083440180138666,0.0
2009-03-19 09:00:00,12.409492396479889,20.0,-0.34,13.788324884977655,113.2387521828118,78.76793997036765,0.3448275862068966,115.2387521828118,38.683846153846154,38.683846153846154,78.76793997036765,0.0,113.2387521828118,78.76793997036765,1.7235406106222069,3.648160611676307,0.024,3.2833445505086765,13.788324884977655,14.129140946145284,0.35335094061675787,27.0,14.129140946145284,113.2387521828118,102.7727218523338,1.163793103448276,95.0,14.872779943310826,0.0,0.2974555988662168,0.0,14.129140946145284,14.872779943310825,0.0
2009-03-19 10:00:00,11.944369041911285,20.0,1.62,13.271521157679206,110.39181346282457,77.21301056862656,0.3448275862068966,112.39181346282457,37.40230769230769,37.40230769230769,77.21301056862656,0.0,110.39181346282457,77.21301056862656,1.6589401447099008,3.542515776754827,0.024,3.1882641990793443,13.271521157679206,13.601772735354686,0.3534083549837268,27.0,13.601772735354686,110.39181346282457,100.31642625145074,1.163793103448276,95.0,14.31765551089967,0.0,0.2863531102179934,0.0,13.601772735354686,14.31765551089967,0.0
2009-03-19 11:00:00,11.687625083356137,19.999999999999993,2.48,12.98625009261793,108.81187776855577,76.34625253701094,0.3448275862068966,110.81187776855577,36.84,36.84,76.34625253701094,0.0,108.81187776855577,76.34625253701094,1.6232812615772412,3.483795127333601,0.024,3.1354156146002414,12.98625009261793,13.310629605351288,0.35344092751736433,27.0,13.310629605351288,108.81187776855577,98.95215213496223,1.1637931034482758,95.0,14.011189058264513,0.0,0.2802237811652901,0.0,13.310629605351288,14.011189058264513,0.0
2009-03-19 12:00:00,11.388183610437574,20.0,3.12,12.653537344930637,106.9613257662388,75.32748240391221,0.3448275862068966,108.9613257662388,36.42153846153846,36.42153846153846,75.32748240391221,0.0,106.9613257662388,75.32748240391221,1.5816921681163296,3.4149313960836243,0.024,3.073438256475262,12.653537344930637,12.971030484538998,0.3534797433060545,27.0,12.971030484538998,106.9613257662388,97.35315503695065,1.1637931034482758,95.0,13.653716299514736,0.0,0.27307432599029513,0.0,12.971030484538998,13.653716299514736,0.0
2009-03-19 13:00:00,11.064615123203152,20.0,3.87,12.294016803559058,104.95184312872058,74.21680111982295,0.3448275862068966,106.95184312872058,35.93115384615385,35.93115384615385,74.21680111982295,0.0,104.95184312872058,74.21680111982295,1.5367521004448823,3.340047461965045,0.024,3.0060427157685403,12.294016803559058,12.604021549755563,0.3535227254808788,27.0,12.604021549755563,104.95184312872058,95.61553086964238,1.163793103448276,95.0,13.267391105005856,0.0,0.26534782210011726,0.0,12.604021549755563,13.267391105005858,0.0
2009-03-19 14:00:00,10.808304605572028,20.0,4.37,12.009227339524475,103.35257736329825,73.32950901448706,0.3448275862068966,105.35257736329825,35.60423076923077,35.60423076923077,73.32950901448706,0.0,103.35257736329825,73.32950901448706,1.5011534174405594,3.2803700730668472,0.024,2.952333065760163,12.009227339524475,12.313264346831161,0.35355756894292856,27.0,12.313264346831161,103.35257736329825,94.23164081008998,1.163793103448276,95.0,12.961330891401222,0.0,0.2592266178280241,0.0,12.313264346831161,12.961330891401222,0.0
2009-03-19 15:00:00,10.677449894598404,20.0,4.2,11.86383321622045,102.53348274196397,72.87389970141284,0.3448275862068966,104.53348274196397,35.715384615384615,35.715384615384615,72.87389970141284,0.0,102.53348274196397,72.87389970141284,1.4829791520275561,3.249777178641043,0.024,2.924799460776939,11.86383321622045,12.164810934084555,0.3535756373689141,27.0,12.164810934084555,102.53348274196397,93.52251167967911,1.1637931034482762,95.0,12.805064141141637,0.0,0.25610128282283284,0.0,12.164810934084555,12.805064141141637,0.0
2009-03-19 16:00:00,10.59291014923651,20.0,3.55,11.769900165818344,102.00334192120698,72.57859150666113,0.3448275862068966,104.00334192120698,36.14038461538462,36.14038461538462,72.57859150666113,0.0,102.00334192120698,72.57859150666113,1.471237520727293,3.229966402268835,0.024,2.9069697620419515,11.769900165818344,12.068896806045228,0.3535874132471322,27.0,12.068896806045228,102.00334192120698,93.06341836117348,1.1637931034482762,95.0,12.70410190110024,0.0,0.25408203802200474,0.0,12.068896806045228,12.704101901100241,0.0
2009-03-19 17:00:00,10.577819813491839,20.000000000000004,3.12,11.753133126102043,101.9086320301768,72.52579921492169,0.3448275862068966,103.9086320301768,36.42153846153846,36.42153846153846,72.52579921492169,0.0,101.9086320301768,72.52579921492169,1.4691416407627553,3.226426349882364,0.024,2.9037837148941277,11.753133126102043,12.05177576109028,0.3535895237989039,27.0,12.05177576109028,101.9086320301768,92.98139072566549,1.163793103448276,95.0,12.686079748516084,0.0,0.2537215949703217,0.0,12.05177576109028,12.686079748516084,0.0
2009-03-19 18:00:00,10.534241175589639,20.0,3.66,11.70471241732182,101.63498752132632,72.37320647802177,0.3448275862068966,103.63498752132632,36.068461538461534,36.068461538461534,72.37320647802177,0.0,101.63498752132632,72.37320647802177,1.4630890521652276,3.216196655984354,0.024,2.8945769903859184,11.70471241732182,12.002332082920256,0.3535956334033517,27.0,12.002332082920256,101.63498752132632,92.74437116360761,1.163793103448276,95.0,12.634033771495007,0.0,0.25268067542990025,0.0,12.002332082920256,12.634033771495007,0.0
2009-03-19 19:00:00,10.566707594648424,20.000000000000004,2.74,11.740786216276026,101.8388740540804,72.48690851339035,0.3448275862068966,103.8388740540804,36.67,36.67,72.48690851339035,0.0,101.8388740540804,72.48690851339035,1.4675982770345033,3.2238187816192982,0.024,2.9014369034573684,11.740786216276026,12.039168094437958,0.35359107963221975,27.0,12.039168094437958,101.8388740540804,92.92097176190414,1.163793103448276,95.0,12.672808520461007,0.0,0.2534561704092198,0.0,12.039168094437958,12.672808520461007,0.0
2009-03-19 20:00:00,10.610252305245304,20.0,2.34,11.789169228050337,102.11215474070073,72.6392316705749,0.3448275862068966,104.11215474070073,36.931538461538466,36.931538461538466,72.6392316705749,0.0,102.11215474070073,72.6392316705749,1.4736461535062921,3.2340332738706152,0.024,2.9106299464835534,11.789169228050337,12.0885725554374,0.3535849909644386,27.0,12.0885725554374,102.11215474070073,93.15765655148785,1.1637931034482758,95.0,12.724813216249894,0.0,0.25449626432499745,0.0,12.0885725554374,12.724813216249894,0.0
2009-03-19 21:00:00,10.714344889041454,20.000000000000004,1.48,11.904827654490505,102.76461120741062,73.00254207118435,0.3448275862068966,104.76461120741062,37.49384615384615,37.49384615384615,73.00254207118435,0.0,102.76461120741062,73.00254207118435,1.4881034568113132,3.25841167868628,0.024,2.9325705108176514,11.904827654490505,12.206668822359134,0.3535705234719101,27.0,12.206668822359134,102.76461120741062,93.72263430195942,1.1637931034482758,95.0,12.849125076167509,0.0,0.2569825015233498,0.0,12.206668822359134,12.849125076167509,0.0
2009-03-19 22:00:00,10.8067513411408,20.0,0.73,12.007501490156443,103.34286507235561,73.32411134696451,0.3448275862068966,105.34286507235561,37.98423076923077,37.98423076923077,73.32411134696451,0.0,103.34286507235561,73.32411134696451,1.5009376862695554,3.280007434063683,0.024,2.952006690657315,12.007501490156443,12.311502233562813,0.3535577822963877,27.0,12.311502233562813,103.34286507235561,94.223233788235,1.163793103448276,95.0,12.959476035329276,0.0,0.25918952070658535,0.0,12.311502233562813,12.959476035329276,0.0
2009-03-19 23:00:00,1.733332540289126,17.0,0.02,1.9259250447656955,36.12750238803114,31.312689776116905,0.3448275862068966,38.12750238803114,38.448461538461544,38.448461538461544,31.312689776116905,0.23267002733554118,36.12750238803114,31.312689776116905,0.24074063059571194,0.8025646119395531,0.024,0.7223081507455977,1.9259250447656955,1.9821815059596508,0.3549000341325188,27.0,1.9821815059596508,36.12750238803114,34.65921979102399,1.163793103448276,102.670390104488,1.930626253530719,0.0,0.0,0.0,1.9821815059596508,1.930626253530719,0.0
2009-03-20 00:00:00,3.652387029049017,17.0,-0.69,4.058207810054464,51.73711046704793,41.59159094191176,0.3448275862068966,53.73711046704793,38.91269230769231,38.91269230769231,41.59159094191176,0.0,51.73711046704793,41.59159094191176,0.507275976256808,1.4238888338150326,0.024,1.2814999504335294,4.058207810054464,4.176596693435967,0.3548871383049999,27.0,4.176596693435967,51.73711046704793,48.64333513857684,1.163793103448276,95.67833243071158,4.365248209630512,0.0,0.075460606477818,0.0,4.176596693435967,4.365248209630512,0.0
2009-03-20 01:00:00,3.8839628519950278,17.0,-1.14,4.315514279994475,53.49522304230287,42.706437342316676,0.3448275862068966,55.49522304230287,39.206923076923076,39.206923076923076,42.706437342316676,0.0,53.49522304230287,42.706437342316676,0.5394392849993094,1.492839849230869,0.024,1.343555864307782,4.315514279994475,4.440798264917562,0.3548382990231368,27.0,4.440798264917562,53.49522304230287,50.205742846067636,1.163793103448276,95.0,4.674524489386907,0.0,0.09349048978773809,0.0,4.440798264917562,4.674524489386907,0.0
2009-03-20 02:00:00,4.10296445643787,17.000000000000004,-1.39,4.558849396042078,55.13977785892543,43.742654368820226,0.3448275862068966,57.13977785892543,39.370384615384616,39.370384615384616,43.742654368820226,0.0,55.13977785892543,43.742654368820226,0.5698561745052597,1.5571783734658957,0.024,1.4014605361193062,4.558849396042078,4.690567233388667,0.35479061414812424,27.0,4.690567233388667,55.13977785892543,51.66528361197086,1.1637931034482758,95.0,4.937439193040702,0.0,0.09874878386081393,0.0,4.690567233388667,4.937439193040702,0.0
2009-03-20 03:00:00,4.323564780499897,16.999999999999996,-1.77,4.8039608672221075,56.77974258087496,44.7698404128197,0.3448275862068966,58.77974258087496,39.61884615384615,39.61884615384615,44.7698404128197,0.0,56.77974258087496,44.7698404128197,0.6004951084027634,1.6211899918486719,0.024,1.4590709926638048,4.8039608672221075,4.942079866406974,0.354741747128397,27.0,4.942079866406974,56.77974258087496,53.118942679832756,1.163793103448276,95.0,5.202189333059973,0.0,0.10404378666119954,0.0,4.942079866406974,5.202189333059973,0.0
2009-03-20 04:00:00,4.540457241999883,17.0,-2.16,5.0449524911109815,58.376911410033806,45.76453018225636,0.3448275862068966,60.376911410033806,39.87384615384616,39.87384615384616,45.76453018225636,0.0,58.376911410033806,45.76453018225636,0.6306190613888727,1.6833945982149638,0.024,1.5150551383934674,5.0449524911109815,5.1892919509324775,0.35469333372629375,27.0,5.1892919509324775,58.376911410033806,54.532991446380116,1.1637931034482758,95.0,5.462412579928923,0.0,0.10924825159857826,0.0,5.1892919509324775,5.462412579928923,0.0
2009-03-20 05:00:00,14.123685629439723,20.0,-2.54,15.692984032710804,123.57361166099585,84.34115157921886,0.3448275862068966,125.57361166099585,40.12230769230769,40.12230769230769,84.34115157921886,0.0,123.57361166099585,84.34115157921886,1.9616230040888505,4.029954317765153,0.024,3.6269588859886372,15.692984032710804,16.07197946448732,0.3531553892334293,27.0,16.07197946448732,123.57361166099585,111.66844168730154,1.1637931034482758,95.0,16.91787312051297,0.0,0.3383574624102593,0.0,16.07197946448732,16.91787312051297,0.0
2009-03-20 06:00:00,12.60538968822727,20.0,-2.85,14.005988542474745,114.43208087585155,79.41710951966469,0.3448275862068966,116.43208087585155,40.325,40.325,79.41710951966469,0.0,114.43208087585155,79.41710951966469,1.750748567809343,3.6923805694923897,0.024,3.323142512543151,14.005988542474745,14.351226599423985,0.353327350824263,27.0,14.351226599423985,114.43208087585155,103.80154265405601,1.1637931034482758,95.0,15.106554315183143,0.0,0.30213108630366325,0.0,14.351226599423985,15.106554315183143,0.0
2009-03-20 07:00:00,12.600951754685624,19.999999999999996,-3.07,14.00105750520625,114.40508349325476,79.40243973023915,0.3448275862068966,116.40508349325476,40.46884615384616,40.46884615384616,79.40243973023915,0.0,114.40508349325476,79.40243973023915,1.7501321881507812,3.691380557363854,0.024,3.3222425016274686,14.00105750520625,14.346195560942636,0.35332788146127053,27.0,14.346195560942636,114.40508349325476,103.7782719666306,1.163793103448276,95.0,15.101258485202774,0.0,0.302025169704055,0.0,14.346195560942636,15.101258485202774,0.0
2009-03-20 08:00:00,12.119582289763564,20.0,-0.96,13.466202544181737,111.46654528740783,77.80103892695348,0.3448275862068966,113.46654528740783,39.08923076923077,39.08923076923077,77.80103892695348,0.0,111.46654528740783,77.80103892695348,1.6832753180227171,3.5824220211446716,0.024,3.2241798190302045,13.466202544181737,13.800444746296204,0.3533864899799136,27.0,13.800444746296204,111.46654528740783,101.24399362348471,1.163793103448276,95.0,14.52678394346969,0.0,0.29053567886939435,0.0,13.800444746296204,14.52678394346969,0.0
2009-03-20 09:00:00,11.702844682593655,19.999999999999993,2.11,13.003160758437394,108.90570694932777,76.3978050532343,0.3448275862068966,110.90570694932777,37.081923076923076,37.081923076923076,76.3978050532343,0.0,108.90570694932777,76.3978050532343,1.6253950948046743,3.4872842880614896,0.024,3.1385558592553404,13.003160758437394,13.327889187243542,0.3534389786489477,27.0,13.327889187243542,108.90570694932777,99.03319644025848,1.1637931034482758,95.0,14.02935703920373,0.0,0.28058714078407476,0.0,13.327889187243542,14.02935703920373,0.0
2009-03-20 10:00:00,11.329392616326258,19.999999999999996,3.87,12.588214018140286,106.59698000743293,75.12644496208222,0.3448275862068966,108.59698000743293,35.93115384615385,35.93115384615385,75.12644496208222,0.0,106.59698000743293,75.12644496208222,1.5735267522675358,3.401362199268364,0.024,3.0612259793415273,12.588214018140286,12.904350238067124,0.3534874715149197,27.0,12.904350238067124,106.59698000743293,97.03820205330913,1.1637931034482758,95.0,13.583526566386448,0.0,0.2716705313277295,0.0,12.904350238067124,13.583526566386448,0.0
2009-03-20 11:00:00,11.13200541924725,20.0,4.02,12.368894910274722,105.37122085892626,74.44898358323947,0.3448275862068966,107.37122085892626,35.83307692307692,35.83307692307692,74.44898358323947,0.0,105.37122085892626,74.44898358323947,1.5461118637843403,3.3556849066119776,0.024,3.02011641595078,12.368894910274722,12.68046340093592,0.35351368236602726,27.0,12.68046340093592,105.37122085892626,95.97828500638113,1.1637931034482756,95.0,13.347856211511496,0.0,0.2669571242302304,0.0,12.68046340093592,13.347856211511496,0.0
2009-03-20 12:00:00,10.781977046072567,20.0,5.0,11.979974495636187,103.18792183302948,73.237985593939,0.3448275862068966,105.18792183302948,35.19230769230769,35.19230769230769,73.237985593939,0.0,103.18792183302948,73.237985593939,1.4974968119545233,3.2742217782472434,0.024,2.9467996004225188,11.979974495636187,12.283396673460912,0.3535611888718313,27.0,12.283396673460912,103.18792183302948,94.0891094823177,1.1637931034482758,95.0,12.929891235222012,0.0,0.2585978247044402,0.0,12.283396673460912,12.929891235222012,0.0
2009-03-20 13:00:00,10.48330229960698,19.999999999999996,5.45,11.648113666229976,101.31486757251662,72.19458340694169,0.3448275862068966,103.31486757251662,34.89807692307692,34.89807692307692,72.19458340694169,0.0,101.31486757251662,72.19458340694169,1.456014208278747,3.2042268235069997,0.024,2.8838041411562996,11.648113666229976,11.944536348580677,0.35360280260509386,27.0,11.944536348580677,101.31486757251662,92.46706286986426,1.1637931034482758,95.0,12.573196156400714,0.0,0.25146392312801497,0.0,11.944536348580677,12.573196156400714,0.0
2009-03-20 14:00:00,10.477002929519962,20.0,5.82,11.64111436613329,101.27526044600813,72.17247453067492,0.3448275862068966,103.27526044600813,34.65615384615385,34.65615384615385,72.17247453067492,0.0,101.27526044600813,72.17247453067492,1.4551392957666613,3.2027456394403933,0.024,2.8824710754963543,11.64111436613329,11.937388930077331,0.3536036912709052,27.0,11.937388930077331,101.27526044600813,92.43275012743233,1.163793103448276,95.0,12.56567255797614,0.0,0.2513134511595233,0.0,11.937388930077331,12.56567255797614,0.0
2009-03-20 15:00:00,10.28787087453877,20.0,5.4,11.430967638376412,100.08408890750577,71.50666981156475,0.3448275862068966,102.08408890750577,34.93076923076923,34.93076923076923,71.50666981156475,0.0,100.08408890750577,71.50666981156475,1.4288709547970515,3.1581782092576924,0.024,2.8423603883319233,11.430967638376412,11.72278545930218,0.3536305885410264,27.0,11.72278545930218,100.08408890750577,91.40054412283749,1.163793103448276,95.0,12.339774167686507,0.0,0.24679548335373058,0.0,11.72278545930218,12.339774167686507,0.0
2009-03-20 16:00:00,10.211011800586972,20.0,4.6,11.345568667318858,99.59890018263478,71.23497851433764,0.3448275862068966,101.59890018263478,35.45384615384616,35.45384615384616,71.23497851433764,0.0,99.59890018263478,71.23497851433764,1.4181960834148573,3.140013088727338,0.024,2.8260117798546043,11.345568667318858,11.635569976191594,0.35364163989320324,27.0,11.635569976191594,99.59890018263478,90.9799594595299,1.1637931034482758,95.0,12.247968395991151,0.0,0.24495936791982303,0.0,11.635569976191594,12.247968395991151,0.0
2009-03-20 17:00:00,10.265609737480098,20.0,3.5,11.406233041644553,99.94362822526479,71.4280456211534,0.3448275862068966,101.94362822526479,36.17307692307692,36.17307692307692,71.4280456211534,0.0,99.94362822526479,71.4280456211534,1.4257791302055691,3.1529201723140368,0.024,2.837628155082633,11.406233041644553,11.697525058875957,0.3536337821540171,27.0,11.697525058875957,99.94362822526479,91.27879484831963,1.163793103448276,95.0,12.313184272501008,0.0,0.2462636854500204,0.0,11.697525058875957,12.313184272501008,0.0
2009-03-20 18:00:00,10.327047127024198,20.0,3.14,11.474496807804664,100.33114586603833,71.64490384652666,0.3448275862068966,102.33114586603833,36.40846153846154,36.40846153846154,71.64490384652666,0.0,100.33114586603833,71.64490384652666,1.434312100975583,3.16742519310156,0.024,2.8506826737914035,11.474496807804664,11.76723932711482,0.3536249825550471,27.0,11.76723932711482,100.33114586603833,91.61467229039772,1.163793103448276,95.0,12.386567712752443,0.0,0.24773135425504905,0.0,11.76723932711482,12.386567712752443,0.0
2009-03-20 19:00:00,10.224608336282197,20.0,3.53,11.36067592920244,99.68477883918816,71.28308901618205,0.3448275862068966,101.68477883918816,36.15346153846154,36.15346153846154,71.28308901618205,0.0,99.68477883918816,71.28308901618205,1.420084491150305,3.143228828528885,0.024,2.828905945675997,11.36067592920244,11.65099881205533,0.35363967974241006,27.0,11.65099881205533,99.68477883918816,91.0544093487768,1.163793103448276,95.0,12.264209275847715,0.0,0.24528418551695452,0.0,11.65099881205533,12.264209275847714,0.0
2009-03-20 20:00:00,10.312759200962367,20.0,2.76,11.458621334402629,100.24106157703874,71.59450824103216,0.3448275862068966,102.24106157703874,36.65692307692308,36.65692307692308,71.59450824103216,0.0,100.24106157703874,71.59450824103216,1.4323276668003286,3.1640536756337014,0.024,2.8476483080703314,11.458621334402629,11.751026701966,0.35362702500047055,27.0,11.751026701966,100.24106157703874,91.53659735336022,1.1637931034482758,95.0,12.369501791543158,0.0,0.2473900358308633,0.0,11.751026701966,12.36950179154316,0.0
2009-03-20 21:00:00,10.382871119429073,20.0,2.21,11.536523466032303,100.682897306829,71.84158864174825,0.3448275862068966,102.682897306829,37.01653846153846,37.01653846153846,71.84158864174825,0.0,100.682897306829,71.84158864174825,1.442065433254038,3.180587662765854,0.024,2.8625288964892683,11.536523466032303,11.83058223230889,0.3536170256664261,27.0,11.83058223230889,100.682897306829,91.91950306067427,1.1637931034482758,95.0,12.45324445506199,0.0,0.24906488910123983,0.0,11.83058223230889,12.45324445506199,0.0
2009-03-20 22:00:00,10.428787133765455,20.0,1.86,11.587541259739394,100.97196283003558,72.00310968068709,0.3448275862068966,102.97196283003558,37.245384615384616,37.245384615384616,72.00310968068709,0.0,100.97196283003558,72.00310968068709,1.4484426574674243,3.1914017402573442,0.024,2.87226156623161,11.587541259739394,11.882681433765129,0.35361050844386693,27.0,11.882681433765129,100.97196283003558,92.16997658280215,1.1637931034482758,95.0,12.508085719752767,0.0,0.2501617143950554,0.0,11.882681433765129,12.508085719752767,0.0
2009-03-20 23:00:00,1.400568458357081,17.0,1.63,1.5561871759523123,33.13663490212317,29.24616696224239,0.3448275862068966,35.13663490212317,37.39576923076923,37.39576923076923,29.24616696224239,0.1646142504530973,33.13663490212317,29.24616696224239,0.19452339699403903,0.6811872447447734,0.024,0.613068520270296,1.5561871759523123,1.6003059004267897,0.35460362954034175,27.0,1.6003059004267897,33.13663490212317,31.95122312402925,1.163793103448276,104.02438843798538,1.538394913401312,0.0,0.0,0.0,1.6003059004267897,1.538394913401312,0.0
2009-03-21 00:00:00,3.286102219924109,17.0,1.31,3.6512246888045654,48.91233774526923,39.78427602325782,0.3448275862068966,50.91233774526923,37.605000000000004,37.605000000000004,39.78427602325782,0.0,48.91233774526923,39.78427602325782,0.4564030861005707,1.312718730444649,0.024,1.1814468574001842,3.6512246888045654,3.7584965618490305,0.3549585160188132,27.0,3.7584965618490305,48.91233774526923,46.128266217973646,1.163793103448276,96.93586689101318,3.877302264263834,0.0,0.04752228096592148,0.0,3.7584965618490305,3.877302264263834,0.0
2009-03-21 01:00:00,3.4916050404764114,17.0,1.0,3.8795611560849017,50.504100447940715,40.80519755772846,0.3448275862068966,52.504100447940715,37.80769230769231,37.80769230769231,40.80519755772846,0.0,50.504100447940715,40.80519755772846,0.4849451445106127,1.3754231521360603,0.024,1.2378808369224543,3.8795611560849017,3.9931034712985074,0.3549195839644372,27.0,3.9931034712985074,50.504100447940715,47.546246024756634,1.1637931034482758,96.22687698762168,4.149675845566689,0.0,0.0626289497072726,0.0,3.9931034712985074,4.149675845566689,0.0
2009-03-21 02:00:00,3.684921504367831,17.000000000000004,0.84,4.094357227075368,51.98535216496813,41.749459097279704,0.3448275862068966,53.98535216496813,37.91230769230769,37.91230769230769,41.749459097279704,0.0,51.98535216496813,41.749459097279704,0.511794653384421,1.4336354702939478,0.024,1.290271923264553,4.094357227075368,4.213720774104763,0.3548804080591413,27.0,4.213720774104763,51.98535216496813,48.86407751748312,1.163793103448276,95.56796124125844,4.409135362286689,0.0,0.07816583527277032,0.0,4.213720774104763,4.409135362286689,0.0
2009-03-21 03:00:00,3.894434080029696,17.000000000000004,0.26,4.327148977810774,53.574245104976754,42.75637266044983,0.3448275862068966,55.574245104976754,38.291538461538465,38.291538461538465,42.75637266044983,0.0,53.574245104976754,42.75637266044983,0.5408936222263467,1.4959348263702377,0.024,1.346341343733214,4.327148977810774,4.452742460447798,0.3548360462074937,27.0,4.452742460447798,53.574245104976754,50.275917356496905,1.163793103448276,95.0,4.687097326787155,0.0,0.09374194653574293,0.0,4.452742460447798,4.687097326787155,0.0
2009-03-21 04:00:00,4.096307374494975,17.000000000000004,-0.2,4.55145263832775,55.09003505897063,43.71140346315126,0.3448275862068966,57.09003505897063,38.59230769230769,38.59230769230769,43.71140346315126,0.0,55.09003505897063,43.71140346315126,0.5689315797909688,1.5552345245309251,0.024,1.3997110720778325,4.55145263832775,4.682976090780842,0.35479207847845873,27.0,4.682976090780842,55.09003505897063,51.621163880614446,1.163793103448276,95.0,4.929448516611413,0.0,0.09858897033222824,0.0,4.682976090780842,4.929448516611413,0.0
